LK6479068,B62506,17F
BA2690419,NK8119,3C
IW8842517,B61327,29C
NF2806944,B67431,14D
NL5469551,AS4173,10E
TH4287205,B67958,23C
FW4960399,AS3647,5E
ST3981645,WN2827,6D
BS5496401,WN7257,27F
CQ3520150,AS6049,5B
DN1966731,DL4281,22D
MJ3260141,SY8218,28D
KG3369404,AA8894,6A
DP7075280,F96630,10F
LJ8084526,DL4281,24D
YL1970548,DL3774,18E
LB3584028,G42640,9C
DV9753159,B67431,8E
ZC6755712,WN5291,27B
YT5946726,G48551,6F
TD4760936,SY5698,25B
HG5693762,UA1599,28D
AO9623423,F96858,20A
TH6049200,G42389,5D
MK1119842,SY5679,11D
AK2842485,WN6028,24F
WH5383793,NK1067,5E
XS2515772,SY2712,1B
TG2660371,NK5823,6B
VM7415385,DL2287,11B
PV9037787,SY9434,25A
LM1386966,SY7190,21F
KG3369404,DL7755,22C
VZ4233929,SY8369,6B
SW6905724,NK1978,1A
QY5934058,AS6622,15F
NO7708552,NK7134,24C
EP7817247,DL7865,4A
QH3094810,AS2394,4F
TG3979235,DL3882,8D
JK5515623,NK9648,9C
GF7334878,F98339,26C
KT4618594,NK3606,15E
JM7790320,DL6040,19D
ER3162902,F93006,6C
EC7836425,WN1816,30A
NW1064820,AA7189,6A
WO3378404,G49169,27C
VV3310470,SY6858,10B
FP9360083,DL2230,18E
QV9787046,WN6393,14D
MD6482647,UA2306,20A
VF7710306,AA7603,15B
PT1962205,SY1399,24F
PH4710186,WN4733,28B
AC3836990,WN4206,10E
KF6224998,B61327,23A
RB7106984,F98700,20C
MQ2671134,AS6049,11F
VC5274138,B67460,25D
LW8056141,B64837,27F
BR9542169,UA5195,19D
WU1981195,AS6974,28B
AL2268775,WN6098,3D
PN4113158,WN6317,9D
TM7481418,AA5886,28E
SR6836654,NK4814,8A
KU1169327,AS5326,15D
BN6760684,B61071,23E
YZ1995821,DL5240,2F
TU3120674,F92365,19B
JL7726305,F96387,19D
US0532440,SY1075,3A
WR8032396,WN4206,22D
FF3206896,B69270,6A
CU4731977,F96387,21A
ZE8488707,G49169,19C
XG5481929,SY7893,25E
MS2566741,WN4206,16B
KF8182753,AA7722,22C
BV0643563,SY6497,17E
SL2853326,UA2004,19F
GO8963083,AA6881,13B
IW8016202,B62121,14D
QY8520987,WN7844,2E
RB7106984,B61071,18B
RI4059620,WN1795,15A
MR3784104,AS3497,29B
ZN3700942,G42389,2F
YK9242421,UA8018,19E
TU7377461,F96858,7A
IH6633158,SY5818,25C
AN2032384,SY7998,24A
VL4647973,AS8147,2F
JC8858628,B67460,14A
HE3629555,NK9262,20A
ZR8084141,F92686,28F
FW0019178,SY6497,12A
IZ7079356,F91909,15D
CT1781945,UA4433,29E
WR8032396,SY6858,1A
JS1359932,G46169,10B
WT2683081,DL4696,3A
IW0629325,DL4164,3B
AA3329748,SY1437,4E
NY2460148,B68668,4B
YX6551379,WN7844,8B
FF4392772,WN1105,5D
VA5356128,WN3882,15F
CF2493570,UA1919,7A
DB9515182,WN2481,9A
YA6457309,SY8661,25D
BT8575829,B62882,3E
EC4768788,WN5278,29B
TG1695527,UA3866,28B
BA8407508,DL3774,3C
WT2683081,DL4497,16D
AM1306521,AA8821,15E
YI5781072,AA3864,9F
FI1512815,SY1530,22E
GU4912519,AS7365,25A
HT7693606,F94628,17C
RB1730471,DL8326,25D
TC3715554,UA5195,30C
OW8469419,UA7063,19E
UA5883775,WN6786,29B
PL6701134,DL7948,15D
XW2335443,G41446,22A
NE2404173,SY9777,28A
PM2454105,UA4574,1B
LS5783898,WN3882,21E
KR3663616,NK9301,24E
WQ8271675,UA9465,24D
IQ6866592,F92825,6B
MR0378073,WN8320,2A
VA5356128,NK8666,28E
ME2058660,SY7998,12C
ZF7506696,WN2481,17B
YT7218820,DL4281,13C
YE0886336,F96796,23B
YI7218001,DL3704,1F
ZB3692596,G46225,4A
LS4536841,F97348,4A
ZQ1463273,F92825,13E
HE3629555,DL5973,5C
LB7806702,UA7693,6C
VN8123416,AA4640,8C
BL8783386,WN5353,18D
XJ1807739,F96949,16D
AK5554315,B68119,14B
YH2219275,WN6098,5B
XM4989924,AA4672,21B
XC0575347,WN5845,8D
ST3901026,UA8905,7F
KV7672967,WN6786,18D
JY7694365,SY7893,15E
JT3482344,NK8966,28A
SZ2213116,NK3670,29C
MW0920554,NK2675,18C
YE7979683,UA1486,2B
EL4458785,AA5506,29B
OG9834615,B68119,5B
XS4177296,AA7717,5A
TR8554908,AA8894,24A
NL5469551,DL4849,16E
AR8317291,F96630,2E
SU2102213,SY5679,3E
OF2438338,NK3670,28F
IS1216289,B66843,5F
XE0380052,G42640,16C
BW8963149,AA8894,10C
AM4251474,WN7314,17A
RJ8498417,SY5679,26C
WK8678337,UA8018,27A
TX8846283,NK7484,10C
QA8870201,F92816,16D
WE8987286,DL7254,30A
BQ5275515,B61522,30C
LC2716751,B61327,26E
RB6349221,UA1130,30F
SI8930491,UA5274,18A
BP0265494,WN6037,26A
GK9803176,WN1105,24A
NU5232204,AS9177,1D
LK4848363,G41251,30E
EW7445219,NK9560,8C
GG9712188,AS7365,11E
BC8972645,G43772,11A
KB4917346,NK1934,1D
JY1119542,WN4109,3B
TE7228777,B62121,2C
SY5558411,AA5506,4B
PY1579362,AA4640,3F
DE1884144,WN1157,29B
KQ5285920,F96107,25D
IM8846802,NK2985,16B
LD9509286,WN2583,16D
EE6551012,NK1067,3B
RX4834607,SY4732,19F
UA1632654,AA9464,25B
MM2520673,F97552,18E
FA8307936,AA8821,11C
CX5600861,AS5326,16E
EM7067073,AA8768,14E
EA7240002,AA6228,5D
WB7106001,AA4142,15B
NZ3704238,UA5577,29B
AW2968628,F95736,30E
UK1457580,DL7051,22D
DS7584159,G43102,28E
HA0408582,F93032,27B
TV6789690,SY6915,12F
CN7057250,B66047,20D
XH6601692,UA4633,17C
JA5226390,AS2017,2D
WL7020458,UA7540,13D
BA2690419,AA4066,22D
RX7948893,F92816,20D
NG0154381,F96949,15C
CR9646746,UA9465,6A
CI6734226,DL4585,7F
JB2040146,AA4672,1D
QK5953657,G43772,30C
LF5367225,SY3482,17E
BI3123413,NK9301,24C
HM4663229,UA6250,26B
KW2781001,DL8556,11D
KB4917346,NK4987,21A
LE6040540,F94764,8F
NU5319924,AA9801,26A
IQ7805655,AA4066,1B
DV1992725,DL7865,22F
YR8786524,F92521,5C
ZK3806742,SY3310,10A
ZB3692596,SY8369,19F
SZ1500562,F92494,7E
IE2850475,UA3976,26E
BM4996449,WN5716,8C
HQ0818827,WN7830,13E
BN1087832,SY6939,25D
GH5897812,NK8966,22D
II9784133,B62506,7A
AY9991348,G45486,4E
NR7971887,F98742,30A
XW0785527,DL8073,13B
GE8029541,NK1978,14D
XG4041455,UA2123,25F
YJ3609604,AA6881,4B
AL0178749,F97500,5D
SD4694213,AA8768,7F
NU5096817,DL7254,8F
PY8454603,SY7190,9C
ZZ5029769,WN4109,12A
OF6065138,WN6149,13C
NZ6695192,NK8966,22A
UA3853663,DL4239,9B
EJ4489745,B68446,16B
KC5710381,UA3976,14B
KC9294981,AS1048,22C
PD5307429,WN6786,7C
MD7998628,F96387,24D
KU9842580,B67431,29E
PB2546419,B61327,5A
KZ2881474,WN8857,3A
ND5191057,AA3206,14E
DO9750703,G47754,25A
FM8497269,NK7484,30D
OR5741135,DL6547,7B
OS1265536,B64167,18E
PK0130246,G41985,4B
ZT0121729,G46214,11D
JR8322225,SY6915,9B
IB9013270,WN4206,21B
XD5206193,UA8018,9C
CR9646746,UA5274,20A
KY0843841,B67412,15C
GE8284658,UA2644,17E
KM9503913,WN3882,19F
IN4387842,G46214,16B
EY1625282,B62882,11E
PN8340279,F97422,9C
RI8436387,DL7755,19C
OO5716758,AA4672,10F
UF7655359,DL7948,12B
AQ8890605,G42640,12F
MJ3260141,UA7693,22E
DH3669921,DL6547,3F
CC2829579,NK3153,19C
ES4813373,AA8499,21A
VV9838121,DL7755,4D
WH6127585,AS5326,8D
NE2404173,AS9671,19C
JM0357039,NK3153,14D
LT9823152,AA5999,14E
KJ9387761,WN5291,10F
MQ3882948,NK2283,12F
UC5795500,UA9465,21B
AK6409614,F91506,12D
XM7620466,NK1621,12A
MU3621602,WN8014,16F
LR9471222,SY2658,10D
IS1216289,B65599,28F
GZ6316781,DL2230,9B
TZ8509555,F94103,18B
JX8072129,B66455,21C
EK6579010,NK1798,12D
SY6574043,AA6063,28C
LL2075582,WN7682,4B
IW8477198,SY1573,14E
ML6011781,AA7189,24E
DI9229506,WN5716,15C
FV2803128,WN3180,30B
LV7740427,WN8626,12C
OP5726387,WN4109,9A
GU0498990,G42213,22E
LE6040540,SY9434,3D
JM0357039,F92686,14B
ZM8665214,G42213,21A
LY8834344,AA6323,24A
FP4690444,WN4416,23F
NX0216351,UA1130,9D
OF6065138,B69265,21B
LB0887873,F92616,14C
WU3060158,NK3635,10E
HW5985791,UA5198,30D
ZR0646914,G45062,3E
LD7097673,AA3427,19C
PM9729175,AS1471,18F
CP4324917,AS6974,10B
NM0927770,UA5198,29C
NK7288058,AS6630,17B
NC9096375,NK9560,11D
ZF7506696,B67431,28F
NQ4381120,SY1948,26E
FF0055430,WN2287,27C
KI2335153,G49033,20B
OF1260931,NK4964,27B
VS1559485,NK1462,28D
UA1632654,DL2287,25D
GM9803490,G44430,18C
TC3715554,NK2283,9F
EB8186418,DL7865,9F
CT1781945,WN2481,26E
XV2402053,NK3205,17C
WS3367974,F95294,11C
PD9306896,DL2287,14A
YD4257799,NK1462,14E
KS8306156,WN2827,11B
CS1523198,G42389,1B
AN9230281,DL8073,14A
EF5774482,UA4574,26D
GW1857410,DL8153,29E
AD3083826,B63223,19C
TL7815415,AA3864,10D
JR8322225,AA2382,12E
PJ6567776,NK7347,22C
NI2925568,WN1795,10D
MS2566741,AA4066,22F
YJ6619707,DL6910,23E
NF4655731,AS4853,5F
LP2817914,B64079,25D
XN7339033,F96387,4C
XQ1527921,UA1130,13A
DQ5862294,UA1132,9D
HC5990162,F95813,24D
LL7069270,WN8857,23C
PM0114129,AS8918,8D
DR9844498,NK4468,24A
PK0130246,AA1020,16B
CR3292601,WN1795,6B
XD8016502,SY8644,26D
KE4092204,WN4206,13D
VL9423700,G45339,24A
FZ0422692,B68119,16C
XT8846527,G43148,25E
DL7500848,WN1155,26A
CF6536276,AA2382,20D
KU8830643,NK7484,25E
SM8363142,WN9601,23E
FY3307901,WN6037,5A
UC5795500,DL7755,23D
RI4059620,F94567,19D
GA1294572,NK8119,15D
MA0279157,DL3424,21B
MM2520673,WN5278,27B
JM1161896,WN6393,6E
HQ6394798,AA8821,1B
FZ3988390,F95058,8E
XM1198430,WN2415,19A
NS0006081,AS7701,18C
JY1119542,SY4732,27C
ZZ4999127,UA2306,8A
RN7185956,WN7314,11C
WM4496839,AS6080,4D
GO5205847,DL8211,3B
XJ5437820,B62220,1B
OA0829497,B67460,28C
WS7183505,DL4473,12D
ZT9129325,UA6424,12F
QE2289782,WN3073,15C
JR1383752,SY1321,8D
ZF2175454,WN6786,30A
KC5710381,B69474,11F
BK7432720,B65599,7B
GR9732230,B62506,26E
AL0178749,F96234,25F
YN0869695,AS8807,11D
PD1545971,B62121,2C
LV8854741,B62853,10E
FV1750421,G43364,12E
JM7507626,G43102,13E
CR3315009,NK3153,9E
GP8461788,G43364,20F
GF0278835,B65599,18B
KL1898723,F98700,1F
VC5274138,UA1919,19F
JM7507626,B65599,13D
XS4177296,B65275,27F
GK5738063,WN6149,22A
JE1950031,NK5275,9F
IJ0094044,NK8666,30E
FW0019178,NK7484,13B
FV3102551,AA9721,13E
ID3084598,WN3175,23F
ZB0173072,AA4142,8A
BO3798356,AA4142,6C
GR9732230,WN5714,20A
VG9498305,WN6037,24C
ZU5007498,G44023,11C
CO1091131,F98742,11D
JM6122233,B66041,22A
NU5232204,B66675,30A
IX8598238,NK1978,4E
KZ8750637,AS2017,17D
XG2331615,NK7484,24A
WH6127585,SY8036,3D
SB9538826,AA6063,7F
HM8224285,AA6356,3C
IS1216289,F95813,1A
LM1386966,NK1276,27E
II9784133,F92816,2D
UZ7206398,UA5195,19B
YL1505601,SY1573,18C
DA2048995,AA5999,30C
BU9621364,SY2658,21C
WP1475207,AA4640,13B
SL9349671,NK9262,19B
EP5210977,F96630,1F
RR7721917,WN3882,28B
LP4117439,DL6910,8A
EP5884814,B67460,26C
FC8624937,G45459,23B
GC1408921,NK8066,23F
NO7708552,G41446,23E
LV1144553,G49033,4B
VB2073693,G45062,26A
OB5549130,SY3310,4A
IN3204907,G48551,10A
NQ8716770,WN2583,21D
SA1876960,SY9777,13C
TY7686613,DL2230,26D
LT1330473,WN6626,23F
CA9066258,UA1599,15F
FW0019178,SY1948,20B
SH7488839,F92686,6A
YH8014857,G44342,2C
ZU6078891,G42640,8A
SP7277400,UA5977,12C
OH7299232,B66908,29A
MB7534747,B62853,18E
LB3584028,F96107,21E
ZC6755712,F92365,2D
FY0955262,WN9737,24D
AE3127550,WN3785,21A
BG9334707,G45459,29F
HT5436948,NK3900,14E
HV0777183,NK8966,17B
WW0844123,WN6373,22F
WR7972539,SY5819,1C
LK5263521,G43102,20E
BW8430457,WN6149,2E
MW1304717,B67431,2C
AP3622538,AS9177,23D
WB1116521,WN3753,15C
MU2414888,F96858,3F
HV3772572,NK9648,12E
NE2675499,DL3424,18D
HZ7598330,WN4359,7A
JL4850069,NK9331,5A
EP9773419,WN1816,24A
SZ2213116,G43627,12A
SF2822991,DL4281,29A
WT8727983,AS9075,19F
YL1970548,AS6451,19D
TJ2260803,UA6424,25C
OC2619855,AA4142,21C
HK3031704,AS2394,17D
YR8786524,AS3647,23F
CB5971469,DL7755,1D
MY9873812,AA9104,26C
TD7430912,G48864,20D
LQ4142756,B69341,17B
IN5293043,WN3073,3F
TH6049200,WN6098,14A
EC7836425,SY2874,11D
TD6752913,WN7257,15D
UL6111894,B66002,8C
LV8520682,G49193,7C
LW4202952,DL4585,2C
HM5022642,UA4617,7E
KM5758142,WN1795,8C
OG9286322,SY1399,6F
LH8005525,UA5198,7C
IX0311023,WN5411,2C
YS7714413,SY2681,7E
NU9177674,NK3153,19E
HZ1918847,UA3428,19C
WX5571249,AS6622,8C
YF9443172,F96796,21A
TG8986338,UA3100,9B
ER3162902,WN2415,17D
HW7258684,AS7701,8C
AW3313162,B67412,2B
AW2968628,NK5823,26C
AT1061273,NK4964,22C
VI9775828,AA2452,9C
BP7150146,G47817,29E
BO2497026,AS4853,14B
OF2438338,F92825,23A
KL1898723,F94103,25D
GZ3861611,WN2481,18B
IX8598238,SY8644,10A
SJ1304631,F91909,9D
RW9422453,AA7900,8A
QH6927788,WN4206,25C
DV9753159,DL5973,2F
OX0061771,SY1530,13C
VC5274138,NK3900,1D
KV2102709,G49169,13E
QB7638314,F94103,7C
XU0278906,DL4585,3A
QE2289782,WN6317,15A
RR0855652,DL5026,13F
UV2386538,WN1816,2E
VK6013262,AA3206,13E
YL2803483,SY9434,27F
UX4709212,UA2834,15A
KH6793520,DL6094,27F
RJ2850323,AS7365,15E
FV3102551,SY7998,29E
AE4954456,B65275,26C
PM0793025,AS2260,4C
NM2324369,NK3153,3E
PG1169801,NK2283,17B
IH8520365,SY1821,8E
BY2464662,B61522,3A
YL1970548,UA3547,14C
TF8355115,AS2260,4C
YX5769596,AS6184,6C
WR4908060,UA6250,27A
MJ6718352,WN1795,9E
QZ7512217,DL5026,20D
EB8186418,WN1105,18F
GL5072945,DL6215,29C
EQ7379585,SY7190,23A
KB7026916,AA8821,23B
VV8541027,F92365,13B
WO3378404,G41154,19F
HE5586988,DL7051,9C
VS1559485,UA5198,4B
ZU5007498,F91153,8B
JW3684669,AS1625,21E
BT8575829,AA1020,3E
XE9971512,DL3774,11E
IB9013270,F94103,28C
DC7943199,AA7722,28C
FT3538369,F96872,17F
ND8689522,NK3900,5E
MM2520673,NK1934,7D
GV5569769,AA5886,15E
ZJ7289608,UA5473,28D
PD5207002,G46152,19B
EQ0276866,SY7998,12D
DY9317947,WN5388,24F
ZQ8835410,DL8211,7A
SA1896562,UA9503,20E
MN7043581,WN2341,21D
EW8472368,DL7051,29D
NG5921494,AA2452,23B
QY9838396,WN3882,9F
VP4098982,G45583,20B
AO6221895,WN3733,17D
IQ7805655,G49849,20D
ZB4773792,WN6797,4B
MN8994998,NK3795,21E
YN8856867,SY2658,14E
HE2091381,DL7254,25D
HZ1918847,B66047,19B
FU5942393,NK2018,24C
RE0497352,F96796,17D
RR8307573,F96434,15F
UM2786032,DL5422,8A
IE8385556,DL6215,28A
RP6313444,AA2452,28D
IC1108917,WN4109,25F
EC3855846,NK7342,1F
GT8208858,WN2583,19B
YC0314319,G43527,11E
XR7593968,WN4359,16E
JR8322225,UA5038,29B
ST3981645,AS9671,20E
IQ8559997,AS7701,26C
JO5226507,AS4853,13F
ME7779493,G44342,24E
CF8457314,WN6037,30A
BU6075577,AS9177,22F
LB3584028,DL7254,8E
IQ7805655,AA4640,20A
YI6070045,UA8195,15D
AQ8735248,DL4036,13D
KK2905357,B69341,19F
TD6752913,DL4239,6C
JQ2552922,SY5320,5E
FW4960399,SY6939,15F
EC2334632,DL6547,16C
LI6527781,UA4010,7C
WU6125311,F93006,23A
TM5624438,SY1214,23A
LM1386966,WN8014,18D
HO5766565,SY6858,2C
LU2870566,SY1573,30F
NK3786412,NK9331,9C
FC2319001,WN5714,18A
XG2331615,UA7063,14F
HG5079976,AS7407,9F
VL4647973,F97422,8D
HD8213526,NK1017,4A
BW9439534,G43527,16A
NE0278591,UA8933,23D
CJ0079011,F92825,2C
YK6089553,AS8506,1E
KB4093716,F95058,25A
YX5769596,UA7486,16D
XJ1807739,UA7540,9C
BH7090775,NK3635,5F
FH4796691,G47754,14C
AK6409614,F95795,2A
CQ3610371,UA3428,15A
OT8416981,G49849,6C
CM2819344,B62145,22B
WP6017944,AS4853,2A
WJ8556857,G42389,25B
IN0514935,G44923,27C
CL3653574,B64079,7F
FW0019178,SY5320,19D
SB5728726,SY2141,15E
UD7662667,NK5912,3D
FZ0422692,WN9601,25F
PJ9071068,AS6184,30F
EK8995406,DL6412,17C
YW9821520,B69270,2D
IB2151837,AA8768,3D
FT9417661,B69474,5D
QA3720564,NK3844,28A
QP9434854,AS3926,12F
IC2972372,G41446,6C
GJ9988753,NK2993,7C
CF2482049,WN1155,7F
BB7227182,B68446,15F
CP2827453,DL8923,16C
MM6088738,B67412,6D
PH0520725,WN6317,30D
EG3956712,WN3073,8B
BH3753765,WN7314,10D
BJ8742285,NK4468,19B
YW9821520,SY1321,5E
VN8123416,SY3482,30F
JI5433986,F96434,1E
VU2303072,B63223,9C
GC5053163,F97267,16D
BD6526583,SY2681,16A
QM1197247,AA9175,5A
KE9865440,B65496,9E
SA1876960,G49033,18A
IV2299746,SY1573,13C
MQ3435783,DL3081,26E
AZ6925116,SY1821,27F
YK9242421,NK1978,28B
TQ7916576,WN6080,30F
PK7468661,WN8014,25D
IS6529275,B62145,20B
XE6100468,NK8066,10C
IH3649493,G41786,23A
FC0131254,NK8119,21A
AW2968628,F92686,14D
AD5791543,WN1479,3A
TH4287205,F98700,23A
EP7817247,AA9175,21C
IY6100186,AS8918,29A
OI1820252,G45583,27D
KH3004637,SY6365,27F
EA1433344,WN6393,30F
LL2884677,F92879,7B
RI8436387,UA6424,6F
KF6224998,G48551,2C
UI1440680,F96630,29E
XW4762301,B64098,6F
WO1564850,G43527,23E
WL7020458,B66843,20C
JL7726305,AS5208,7F
GT6694869,NK3670,3D
CW7116354,WN5188,20C
FG4436960,WN6373,2F
WJ4800767,AS1625,28F
NF4934146,SY5171,8C
OT8194724,AS9075,3F
DJ8558342,AA9175,16E
WE9613096,AA5506,23D
KB7373117,F92686,25A
IQ7805655,NK1798,27D
ON7970759,UA1486,13A
FS9959887,WN7322,6F
HF0326370,WN4109,15A
LO4338849,AS8014,6E
IY5191189,G49849,21A
XF9825410,B67412,1B
SV1415094,WN9601,29B
SM3771876,F92825,20E
PE8676255,WN4206,28F
IF4113168,AS7701,8C
EG6167065,UA2888,25C
KL9166530,B67958,10F
TU3120674,WN9737,21F
MD4342195,DL6571,28A
VB0134962,F96630,21B
ZK2499249,B66843,19C
EO9564462,AA8768,7E
ST3901026,F96107,10D
EV4138704,NK2613,17C
IP0868783,WN1479,29F
NF4655731,UA4010,21F
LV1016904,NK9262,22B
LQ4142756,G43102,8B
XS4177296,B69341,3B
RJ9771492,SY3482,4F
IM7272087,UA1241,30E
TZ6201413,AS6080,15A
RV9860181,AA2452,20A
PV9569907,G43307,1C
LV6137361,SY1748,21D
CD7498891,AS6950,16B
IH8520365,F94103,2A
WP8956456,UA7540,29C
OP5726387,AA9721,14C
CN7273213,AS6622,3B
GW6620232,UA1132,11A
BQ0441837,SY1821,22B
JW6578448,DL3704,12D
UO2179779,WN9601,18C
PS5222391,UA2004,29A
NQ6275288,G41251,4E
ZA6086636,DL1232,6F
DX6279686,F94103,6B
HC1235109,NK9331,5F
FE8113384,DL8211,20C
SL8154015,G43627,15D
BF4115540,DL6571,27B
WG1249091,F93032,29A
OA0029628,G49849,24B
EO0548861,B67231,26B
RF8553344,F96234,28E
SA7415935,AA8821,29B
CG3274294,DL4473,1A
XX4370768,F92494,23A
MN0852909,F96858,18F
FD3054817,WN2481,20E
TI9205610,DL8073,5B
II1567685,WN1816,17A
HX9585781,G43102,15B
EX0506005,F97552,10C
TW7215480,B62915,22A
UP1975548,DL4696,4D
PK7546328,WN5411,7F
EQ7379585,WN7830,7A
IP3210811,DL6094,22A
YZ5077156,NK1462,13A
OL1631135,G43364,14B
RN7185956,NK9262,14B
WR8032396,WN8626,23C
RE3815545,B67231,21D
XZ3235422,AA7410,24B
JR5347709,SY8036,26C
WF9268368,AS6984,10A
NF4655731,NK7897,15B
TF1781676,SY3482,16E
BQ0441837,B62121,21A
OK7889207,DL7755,28E
SB5728726,UA1132,29F
FL1704894,AA4159,24C
FH9173504,G45194,19E
FC2319001,B61327,2D
XE6100468,NK2985,21B
QB6464714,NK2378,17C
KB9558584,DL6910,18F
JO5226507,B65536,14A
OY7751506,B66908,30B
MK4428237,G45583,3F
MU2928795,SY7190,21A
KL9987064,SY9876,26D
QH6927788,WN5188,23F
MX8335829,WN6844,1A
BR1855165,AA7900,22B
QH5160926,WN1816,21F
YH3144049,G48357,29F
YT7218820,WN8857,25D
TZ8509555,UA5577,1B
UG9163850,SY2681,19E
NA1910323,SY5819,18A
HN5527786,AA7260,4A
CH4321850,AA4672,1E
UV4754399,DL4473,10D
HB8932402,G47009,4B
GE3317710,WN2415,17E
UY5931360,B64790,15E
EH3458026,F98672,5D
PD5559712,SY5679,21D
JY7694365,UA4486,10D
SL8154015,B61071,26D
YZ8467286,WN5411,5E
FV8434251,F98672,17D
CP5036719,F92365,15F
YA0908928,G43148,5E
XY1765734,AS6630,10E
IP0868783,SY1573,20F
PQ1873601,UA1919,27F
BO5602068,F99400,25E
PS9431196,G41263,4C
YI7218001,UA7063,27A
EY0933652,NK7314,17D
PU5789228,UA8933,21B
TG3979235,SY7998,2A
BJ1368086,G43627,12F
JL8359002,AA5506,21F
ZU4364353,SY9733,3E
EB5163251,F96107,2C
TD6974856,UA2567,30F
TO0134429,SY1399,22A
LD5437964,UA9519,7F
PR9405941,NK8004,3B
KF6224998,DL4239,22F
PI3282495,DL8153,25A
RH6122227,G49169,29A
OU2761089,WN4206,4A
CS9763260,G49849,1E
VP9661742,NK4192,17A
RR0855652,WN6028,21E
UZ4481610,B66675,21D
LP2817914,B62121,15D
CR9470708,DL5422,24B
XN7339033,B61071,15E
PM9729175,DL3424,20B
KS7307064,F92686,2B
OU9423560,F94764,4C
OT8416981,UA8195,9E
XL8425359,DL2507,13E
LQ9458974,UA2567,13B
AK6409614,UA4574,30C
DH5121927,UA1599,30F
RB6349221,AS2777,4D
GL0095090,WN6037,9E
FC2319001,G48551,20B
BP0265494,AS8918,11E
GP2809159,B66002,26C
OC5272832,DL8556,21F
CR3458153,F91909,7B
QF7538760,G45486,16E
IE9872154,F96949,21D
VZ5936758,UA5198,12F
IN0514935,SY1530,16E
HC7238206,AA3206,7E
HZ7229600,AS8014,19A
CH0367612,G44430,24A
MH9656379,UA4433,24E
HL4140525,SY3251,3B
FI3198721,AA7717,10B
AH9381807,B64098,22B
ZK2499249,AS6630,12F
WU3060158,F97422,5B
CP3859100,WN3733,14D
FV8434251,G48714,28F
CK7116274,NK3635,26D
GD6910708,G43148,13E
OC5272832,WN7314,6C
DU5077290,SY6858,4E
ZJ7289608,B64837,29F
JE1950031,DL3452,19C
FQ2630758,AA8821,27A
BM9605057,SY9434,20F
QR6798063,DL3424,13E
ON2064806,F92365,23F
HQ8009780,B62220,14B
WH1142910,WN5845,12C
PI3072603,NK3670,10C
MH9026374,DL7755,3F
IQ6181746,NK1978,15A
IS6100501,UA1130,28A
NU7844282,NK2993,2C
VH2719544,G48357,18C
YN0869695,NK1067,4F
MN8994998,NK8277,23B
GK2530271,UA5274,19A
LV9349859,B67431,27E
PQ0902065,WN7830,24C
TJ1297988,F93032,24A
JY0474993,AS8918,10D
NZ3704238,NK3670,26F
TU3807571,DL6094,28F
YH2467104,G49547,3A
CA2287699,NK1978,27A
SL8154015,AS5208,14A
HA5120641,AA8642,7C
MM2520673,NK1978,6E
LD5437964,AS6974,21E
SM8363142,F94764,5D
GE8284658,AS8014,16C
VK2891812,B68119,3D
PN8340279,WN6373,3A
SH3071611,NK4814,8D
ZA3305838,SY9434,27A
XE9185945,F94103,21B
OF5157475,WN8626,19D
MG3389173,B63645,16A
SZ7298740,SY3482,24F
KB4093716,AA3864,2B
PP3698553,SY9876,13B
WO3264582,WN3785,15C
PS7061586,G45194,17D
GO5205847,AA9175,11C
QQ4853754,B62220,21D
EP9773419,AS5208,4C
HG3617210,DL2507,9B
QQ9704810,G42213,3F
UO6634574,DL2287,14E
BZ1907413,WN4733,4E
ZI9442545,G44923,12B
PA2227018,F92879,26C
PC7136415,B65275,23A
UG5496088,AA2452,2E
QA3196754,AA5055,26F
EZ2919069,B67643,23C
OK2233679,UA5473,8F
ZG3687043,AS7365,16B
XV6958677,F93517,13B
UM2786032,WN6626,19D
CB3781115,UA6250,9B
PI5020690,DL5240,1B
FI1512815,B67958,11A
FL1704894,UA5038,19D
PJ0072519,NK7469,3A
RP6313444,NK8966,4E
LS7305954,AA2452,14E
YH2467104,SY1530,27F
JO8408764,B69270,28B
DL5275365,AS1861,16C
